case,speaker,content,is_fraud
案例-3,李某,有几家医院想要采购化妆品，由于自己资金不足，暂时没法向上级代理商进货，所以想与王某一起合作完成这个“大项目”。合作赚取的利润由两人平分，回款期限为30天左右。,False
案例-3,王某,听起来是个好机会，我也需要回本，赚些利润。没问题，我愿意和你合作。,False
案例-3,李某,很好，我会负责联系医院和采购，你只需要按照我指示付款就行了。,False
案例-3,王某,好的，我会按时支付货款的。,False
案例-3,李某,其间，我会不断更新新的采购需求，你要记得及时增加货款哦。,False
案例-3,王某,没问题，我相信你。我会及时转账的。,False
案例-3,李某,很抱歉，供货商违反了合同，导致货款延迟支付。我已经找了个律师准备起诉，我们会拿回我们的货款的。,True
案例-3,王某,真的吗？那我们还要等多久？,False
案例-3,李某,目前我手上有4个案子，时间可能会拖一些，但是我会尽快解决的。,True
案例-3,李某,律师说准备详细的材料需要时间，不能马上与我们见面。具体时间再约吧。,True
案例-3,王某,好的，我相信你们会尽快解决的。,False
案例-4,李某,你好，我是李某，我在微信朋友圈看到了一个卖手机充值卡的广告，价格很便宜，我觉得这是一个赚钱的好机会。所以我联系了上家，准备批发30张充值卡。,False
案例-4,网络电话卡上家,你好，你想要购买充值卡吗？我们这里价格很优惠，你可以大量批发。,True
案例-4,李某,是的，我想要购买充值卡，能给我一些优惠吗？,False
案例-4,网络电话卡上家,当然可以，我们有不同级别的代理，级别越高，充值卡的优惠就越多。你可以选择合适的级别来获得更多的优惠。,True
案例-4,李某,那请告诉我具体的级别和加盟费用。,False
案例-4,网络电话卡上家,初级对应的加盟费用是500元，中级是800元，高级是1300元，特级是1800元。级别越高，加盟费用越高，但优惠幅度也更大。,True
案例-4,李某,好的，我选择特级代理，加盟费1800元。我可以发多少张充值卡？,False
案例-4,网络电话卡上家,特级代理每次可以发放180张充值卡。,True
案例-4,李某,那太好了！我可以赚很多钱了，这个生意真的很有潜力。我现在就支付加盟费。,False
案例-4,网络电话卡上家,非常好，你可以支付1800元的加盟费，之后我们会立即安排充值卡的发货。,True
案例-4,李某,好的，我已经支付了加盟费，请尽快发货。,False
案例-4,网络电话卡上家,非常感谢你的支持，我们会尽快发货。,True
案例-4,李某,我现在可以开始在朋友圈销售充值卡了吗？,False
案例-4,网络电话卡上家,是的，你可以开始销售了，记得向你的朋友介绍充值卡的优惠和方便性。,True
案例-4,李某,好的，我会尽快开始销售。谢谢你的帮助。,False
案例-4,李某,你好，我在朋友圈看到有人发广告说卖手机充值卡，价格很便宜，你有兴趣购买吗？,False
案例-4,王某,充值卡的价格确实很吸引人，我想要购买一些充值卡。,False
案例-4,李某,好的，你需要购买多少张充值卡？,False
案例-4,王某,我想要购买15张充值卡。,False
案例-4,李某,好的，我会尽快发货给你。,False
案例-4,王某,谢谢你的帮助，我期待使用这些充值卡。,False
案例-5,张明,嗨，大家好！我是摩能国际的代理商张明。欢迎大家加入我们的微型业务！,False
案例-5,王红,你好，张明。我听说你们的业务很赚钱，能告诉我具体是怎么做的吗？,False
案例-5,张明,当然可以！我们的微型业务是通过社交软件来销售产品的，非常方便快捷。你只需要在朋友圈中发布广告，有需要的人就会私信你购买产品。每次销售都能获得丰厚的提成！,False
案例-5,李华,听起来挺不错的，但是我有点担心这个业务是否合法。需要缴纳税款或者申请证书吗？,False
案例-5,张明,哈哈，你太小心了！我们的业务是合法的，不需要缴纳税款或者申请证书。只要你有信心，我敢保证你一定能赚大钱！,True
案例-5,王红,听起来确实很诱人，但是我还是需要考虑一下。能先了解一下产品的具体情况吗？,False
案例-5,张明,当然没问题！我们有各种各样的产品，从护肤品到健康食品，应有尽有。而且我们的产品质量非常好，都是经过严格测试的。你可以放心推荐给你的朋友和亲戚，他们一定会喜欢的！,False
案例-5,李华,那我还需要支付多少培训费用呢？,False
案例-5,张明,培训费用只需支付1000元，你将会受到专业的培训指导，学习如何在社交软件上销售产品。这是一个难得的机会，不容错过！,True
案例-5,王红,好的，我决定加入。请告诉我付款的方式和账号。,False
案例-5,张明,非常好！你可以将培训费用转账至我的个人账户，账户信息我会私信给你。付款后，我会立即为你安排培训。,True
案例-5,李华,等一下，为了确保这个业务的合法性，我想我们应该先咨询一下相关部门吧。,False
案例-5,王红,对，我觉得李华说得对。我们不能盲目加入，还是先了解清楚比较好。,False
案例-5,张明,你们两个太小心了！我可以负责任地告诉你们，我们的业务是合法的，绝对没有任何问题。但是如果你们有疑虑的话，我也可以为你们提供相关证明材料。,True
案例-6,刘女士,你好，请问你们的精华液好用吗？,False
案例-6,微商对话员,非常好用！我们的精华液效果很好，深受顾客喜爱。,True
案例-6,刘女士,听起来很不错，我想试试看。你能提供一些样品给我吗？,False
案例-6,微商对话员,非常抱歉，我们暂时没有样品。但是如果你愿意购买，我可以给你一些优惠。,True
案例-6,刘女士,好的，我愿意购买。请问价格是多少？,False
案例-6,微商对话员,我们的精华液每支490元。但是如果你一次性购买5支，我可以给你一个特别的价格优惠。,True
案例-6,刘女士,好的，我愿意一次性购买5支。请告诉我如何支付。,False
案例-6,微商对话员,非常感谢你的支持！你可以通过转账的方式支付给我。,True
案例-6,刘女士,好的，我已经转账给你了。,False
案例-6,微商对话员,非常感谢你的信任！你现在已经成为我们的天使合伙人了。,True
案例-6,刘女士,太好了！我也许可以帮你们进行销售。,False
案例-6,微商对话员,那真是太棒了！我们可以一起取得很大的成功。,True
案例-6,刘女士,突然有很多人加我好友，他们说要从我这里拿货。不过我才刚开始啊！,False
案例-6,微商对话员,哇，你的事业发展得真是太快了！不过没关系，我们会帮你处理这些订单的。,True
案例-6,刘女士,好的，那就拜托你们了。,False
案例-6,微商对话员,没问题，我们一定会为你提供最好的服务。,True
案例-6,刘女士,产品老师跟我说有一些客户推荐给我了，让我准备好。我又从她那里买了5支精华液。,False
案例-6,微商对话员,那真是太好了！你一定是个非常优秀的代理人。,True
案例-6,刘女士,谢谢夸奖！我会努力发展自己的事业的。,False
案例-6,微商对话员,我相信你一定会取得巨大的成功的。,True
案例-6,刘女士,你们提到了升级为区域总代理的事情，但我需要一次性交付4万元，这对我来说太多了。,False
案例-6,微商对话员,这是个很好的机会，你一定可以赚到很多钱的。如果你认为目前负担较重，可以再考虑一下。,True
案例-6,刘女士,不好意思，我还是不能接受这个条件。,False
案例-6,微商对话员,非常抱歉，如果你不能接受这个条件，你将无法升级为区域总代理。,True
案例-6,刘女士,那就算了吧。我还是专注于进行销售。,False
案例-6,微商对话员,好的，我会将你的决定告诉其他团队成员的。,True
案例-6,刘女士,怎么回事？我的客户都要求退款并将我拉黑了！请你给我一个解释。,False
案例-6,微商对话员,非常抱歉，我不清楚发生了什么。我会联系他们解决这个问题。,True
案例-6,刘女士,你竟然也把我拉黑了！我被骗了吗？,False
案例-6,微商对话员,非常抱歉，我无法再为你提供帮助。请自行解决这个问题。,True
案例-6,刘女士,我被骗了！我要向警方报警。,False
案例-6,微商对话员,你可以尝试，但我告诉你警方不会帮助你的。祝你好运。,True
案例-6,刘女士,警察！我被骗了！,False
案例-6,网警,请告诉我具体情况，我们会尽快处理。,False
案例-6,刘女士,我被一个微商骗子骗了，他们卖的产品都是假的，涉案金额很大。,False
案例-6,网警,感谢你的报警，我们会立即展开调查并打掉这个诈骗团伙。,False
案例-7,余某,你好，请问你愿意帮我在微信朋友圈发一些产品广告吗？,False
案例-7,刘某,当然没问题，我可以帮你推广。,False
案例-7,余某,好的，你发了广告，我会主动联系你，然后给你下订单。,False
案例-7,刘某,没问题，我会等你的消息。,False
案例-7,余某,你好，我是之前你微信里加的那个买家，我想从你这里购买一些产品。,False
案例-7,刘某,好的，请问您想买多少？,False
案例-7,余某,我想分几次买，每次10个。,True
案例-7,刘某,好的，请问您是在微信朋友圈看到我推广的产品吗？,False
案例-7,余某,是的，我朋友圈里有你的广告。,False
案例-7,刘某,收到，我会给你发付款凭证和发货凭证的，您放心购买。,False
案例-7,余某,谢谢，我等你的消息。,False
案例-7,刘某,好的。,False
案例-7,余某,你好，我想通个道，让你以低价拿货，做个代理，赚取更多利润。,True
案例-7,刘某,怎么通道呢？,False
案例-7,余某,你需要支付一笔代理费，然后我会帮你成为“初级代理”。,True
案例-8,张女士,崔丽，你好，你是做微商的吗？,False
案例-8,崔丽,是的，我是做微商的，看你也是，能帮我转发下我的产品吗？,True
案例-8,张女士,好的，没问题，我帮你转发。,False
案例-8,崔丽,谢谢你的帮忙，你的转发效果很好，有没有兴趣做我们的区域代理商？只需要缴纳1980元的代理费。,True
案例-8,张女士,听起来不错，我愿意缴纳代理费成为代理商。,False
案例-8,崔丽,非常好，成为代理商后你会有更多的机会赚钱。我会继续支持你的销售。,True
案例-8,何漫漫,崔丽，我是张女士的朋友，听说你们的产品很不错，我也想购买一些。,False
案例-8,崔丽,当然可以，我给你介绍一下产品并帮你下单。,True
案例-8,何漫漫,好的，我相信你的产品会很好用。,False
案例-8,崔丽,感谢你的支持，如果你也有兴趣成为我们的代理商，只需要缴纳1万元的代理费。,True
案例-8,何漫漫,这听起来很不错，我考虑一下。,False
案例-8,崔丽,请尽快考虑，我们的优惠活动不会持续太久。,True
案例-8,张女士,崔丽，我已经缴纳了1980元的代理费，能告诉我一下我需要做些什么吗？,False
案例-8,崔丽,非常好，你现在是我们的代理商了。你可以开始向你的朋友们推销产品，并且向他们推荐成为代理商。,True
案例-8,张女士,好的，我会尽快开始推销产品。,False
案例-8,崔丽,非常好，你的努力将得到回报。,True
案例-9,陈女士,产品可以进行一个互推，在我的朋友圈可以发布她的产品，然后在她的朋友圈可以发布我的产品。这样的话，大家相当于宣传的用户群就扩大了一倍。,False
案例-9,陈女士,一开始我在朋友圈发布了这个产品的宣传信息，推送了这个信息，然后有人跟我去咨询这个事情，我介绍给了对方这个微商（王某），最终达成了一个成交。,False
案例-9,陈女士,咨询的人很多，我觉得她这个产品的销量还不错，有利可图，那我就跟对方的这个人（王某）联系了，然后她跟我讲，她说我可以交一千元，起初是交一千元，作为他们这边的一个代理，然后就可以拿几盒货，先自己销售试试看。,False
案例-9,陈女士,他（养老院负责人）说他这个老年客户群体是固定的，购买的时间段也是很长的，所以说他就想作为一个长期的事情来做。他就问我，能不能把他也加入到我们这个代理群里面。,False
案例-9,陈女士,升级完以后，我再跟原先向我不断咨询这个产品的客户，有兴趣购买的客户再联系的话，我就发现联系不上他们了，再跟养老院需要升级代理的这个人再联系，打他电话还有发信息他都不理我。,False
案例-9,诈骗者,产品可以进行互推是一个非常好的机会，可以帮助我们扩大用户群，并且互相推销可以增加销量。,True
案例-9,诈骗者,我们可以合作，你只需要交一千元成为我们的代理，就可以拿到几盒货，自己试试看销售效果。,True
案例-9,诈骗者,升级为星级代理可以带来更多的销售额和更低的成本价，同时也可以发展下级代理。,True
案例-10,游女士,你好，我是游女士。你是怎么找到我的微信的？,False
案例-10,元某,你好，游女士，我是通过一个微信群添加你的微信的。我看到你在朋友圈做微商生意挺好的，所以想让你成为我的微商代理。,True
案例-10,游女士,哦，是这样啊。那你代理的是什么产品？我需要了解一下。,False
案例-10,元某,我代理的是酒水产品，非常畅销。你只需要通过转发朋友圈的方式销售，每售出一瓶酒你就能获得一定的提成。,True
案例-10,游女士,听起来挺不错的。但是我还是想先看看你的资质和信誉，怎么能保证你的商品是正规的呢？,False
案例-10,元某,游女士，你放心，我的供货渠道非常正规，并且我可以提供相关的证明文件和客户反馈。你可以放心代理我的产品。,True
案例-10,游女士,好吧，既然你这么说，我就尝试一下做你的微商代理。但是，请你务必给我提供真实的资料和信息。,False
案例-10,元某,当然，游女士，我会提供真实的材料和信息给你。你放心，只有合作才能让我们共同赚到更多的钱。,True
案例-10,游女士,好的，那我们开始吧。希望能有一个互利共赢的合作。,False
案例-10,元某,当然，游女士。我会尽力帮助你取得更好的销售业绩。,True
案例-10,游女士,谢谢你的支持，不过售卖的酒水是属于哪个品牌的呢？我需要提前了解一下。,False
案例-10,元某,酒水是属于一个知名品牌的，但是为了保护品牌的利益，我不能直接告诉你品牌的名字。只能在你真正成为代理后才能得知。,True
案例-10,游女士,哦，那也行。只要能赚到钱，不管是哪个品牌的酒我都无所谓。,False
案例-10,元某,非常感谢你的支持，游女士。我们合作一定会很成功的。,True
案例-10,游女士,希望如此。我会尽快向我的朋友圈推广你的产品。,False
案例-10,元某,很好，游女士。一旦开始有订单了，你记得及时告诉我，我会安排“托儿”去买，并给你提成。,True
案例-10,游女士,好的，我会告诉你的。我相信我们的合作能带来更多的收益。,False
案例-10,元某,非常感谢你的配合，游女士。我们一起努力，一定能够实现财富自由。,True
案例-10,游女士,嗯，一起加油！希望能早日赚到二十万彩礼。,False
案例-11,小丽,你好，我是文毅斌，很高兴认识你。,True
案例-11,小美,你好，我也很高兴认识你。,False
案例-11,小丽,我是一个已婚的微商，专注于代购化妆品和其他商品。,True
案例-11,小美,听起来很有趣。你有什么优惠的商品吗？,False
案例-11,小丽,是的，我可以给你代购化妆品以及代理销售、代办签证等服务。,True
案例-11,小美,那太好了！有关代购的具体流程是什么？,False
案例-11,小丽,首先，你需要先支付一定的款项，然后我会帮你代购商品。,True
案例-11,小美,这样啊，那支付方式是什么？,False
案例-11,小丽,你可以通过支付宝转账或银行卡汇款的方式支付款项。,True
案例-11,小美,好的，我明白了。但是我不太放心先支付款项。,False
案例-11,小丽,别担心，我会先赠送你一辆玛莎拉蒂轿车作为保证。,True
案例-11,小美,真的吗？那我要怎么处理相关手续？,False
案例-11,小丽,你只需要先支付相关手续费用，然后我会将车辆转到你的名下。,True
案例-11,小美,好的，我会考虑一下。谢谢你的提醒。,False
案例-12,小红,你好，我是微商公司的客服小红，你是不是想加入我们的团队呢？,False
案例-12,小明,是的，我对微商很感兴趣，能告诉我具体怎么操作吗？,False
案例-12,小红,当然可以！首先，你需要购买我们的代理资格，然后就可以开始推广我们的产品了。,True
案例-12,小明,代理资格要多少钱呢？,False
案例-12,小红,我们有不同级别的代理资格，价格从几百到几千不等。,True
案例-12,小明,那我要怎么付款呢？,False
案例-12,小红,你可以通过支付宝或微信转账的方式付款。,True
案例-12,小明,好的，我准备好了，我要代理最高级别的资格。,False
案例-12,小红,非常好！你的决定没错，最高级别的代理资格可以带来更多的收益。,True
案例-12,小明,我已经转账了，请问我什么时候能收到代理资格呢？,False
案例-12,小红,一般会在24小时内处理完成，到时我们会给你发送一份授权证书。,True
案例-12,小明,好的，我耐心等待。,False
案例-12,小红,感谢您的支持！我们会始终与您保持联系，并提供帮助。,True
案例-13,李某,我是一名微商代理，被骗了，不知道自己算不算是骗子的同伙，你们会不会抓我？,False
案例-13,李某,听说做微商代理，能轻松赚钱，还不累，我这个同学好像就赚到钱了。,False
案例-13,李某,因为不需要本钱，我没有理由拒绝这样‘稳赚不赔’的生意。,False
案例-13,李某,起初，我将其他人购买的款式、数量和地址发给‘老大’后，她都会发来快递单号，这让我感觉卖货这事是真的。,False
案例-13,李某,新疆路途遥远，加上最近天气原因，就耽搁了，等过5天后，如果订单还不到，我就把订单钱全部退还给你。,True
案例-13,李某,我是被骗了，可我也发展下线了，这算不算同伙作案？我会不会坐牢？,False
案例-13,李某,我知道我们的这种行为是违法犯罪的，可是当一笔又一笔的钱，转到我的账户上时，利益再次冲昏了我的头脑，我没有控制住自己的欲望！,False
案例-14,江女士,认识了一个叫小琴的人，她让我帮忙转发她代理的阿胶粉产品广告。,False
案例-14,受害人,看到你转发的广告，我想购买产品。,False
案例-14,江女士,好的，你需要几盒产品呢？,False
案例-14,受害人,可以直接升级成为代理吗？,False
案例-14,江女士,小琴说，如果你升级成为代理，她会愿意买更多产品。,False
案例-14,受害人,那升级成为代理需要多少钱呢？,False
案例-14,江女士,最低级别代理是10盒，每盒208元。,False
案例-14,受害人,好的，我转账给你。,False
案例-14,江女士,2080元已转账给小琴，同时获得了一张代理授权书的图片。,False
案例-14,受害人,真的太感谢了，我会努力推广产品的。,False
案例-14,江女士,有两个人加我微信说想购买产品，我觉得产品很受欢迎。,False
案例-14,受害人,是啊，产品确实很好。,False
案例-14,江女士,我跟小琴说了想发展下级代理的事情，她说我需要升级成为高级代理才能发展下级。,False
案例-14,受害人,那升级成为高级代理需要多少钱呢？,False
案例-14,江女士,要13000多元，但我没那么多钱。,False
案例-14,受害人,我也不够钱，怎么办？,False
案例-14,江女士,小琴说可以先垫付我5000元，这样我就能先升级成为高级代理了。,False
案例-14,受害人,真的吗？那太好了！,False
案例-14,江女士,可是后来她一直催我还钱，我还没能还上她就被拉黑了。,True
案例-14,受害人,她把我也拉黑了，我代理的产品突然就卖不出去了。,True
案例-14,江女士,我觉得情况不对劲，所以报了警。,False
案例-15,赵倩,我看到朋友张雯（化名）发朋友圈，说自己拍摄的一条短视频赚了上千元。当时正值疫情时期，不能出门干活，我也想通过互联网赚钱，便向她讨教。,False
案例-15,张雯,嗨，赵倩，我听说你对短视频赚钱很感兴趣？确实，我最近通过拍摄短视频赚了不少钱。你想学吗？,False
案例-15,赵倩,是的，我很感兴趣！你能教我吗？,False
案例-15,张雯,当然可以！只需要交78块钱，我就能把你加入我们的学习群，你可以跟着大家一起学习短视频的知识和技巧。,True
案例-15,赵倩,交钱后我能得到什么样的学习资源？,False
案例-15,张雯,你会获得我精心制作的短视频教程和一些短视频实战案例，可以帮助你快速入门。,True
案例-15,赵倩,我想知道这样学习之后能挣多少钱？,False
案例-15,张雯,我自己最近拍摄的一条短视频就赚了上千元，只要你努力学习，并且按照教程去操作，肯定也能赚不少钱。,True
案例-15,赵倩,那好吧，我决定加入学习群了。这是我的微信号，你可以加我进去。,False
案例-15,张雯,好的，我马上把你拉进群里。你可以先交78块钱，并留下你的微信号，我会联系你的。,True
案例-16,张军,你好，我是微商张军，我看你在微信群里加了我，问一下你有没有兴趣做微商代理呢？,False
案例-16,王丽,你好，我确实对做微商代理很感兴趣。请问我需要做什么才能成为代理呢？,False
案例-16,张军,很简单的，你只需要购买一些产品，然后通过推销将这些产品卖出去即可，我会在背后一直给你指导的,False
案例-16,王丽,听起来确实很简单，那我需要购买多少产品呢？,False
案例-16,张军,"首先,你得购买3000元的产品，然后你就能开始推销了",False
案例-16,王丽,哦，这个价格有点高啊。但是如果我能推销出去的话，我会赚得更多吗？,False
案例-16,张军,是的！一旦你把产品卖出去了，你将会得到很高的回报。而且，我们还会给你升级代理权限的机会,False
案例-16,王丽,听起来真是一个不错的机会，我考虑一下,False
案例-16,张军,好的，等你考虑好了，记得告诉我。我会帮你进一步处理的。,False
案例-16,王丽,好的，我会尽快告诉你的。谢谢！,False
案例-16,张军,不客气，期待你的回复。,False
案例-16,王丽,再见！,False
案例-17,小明,每个人朋友圈里最不缺的可能就是“微商”。打开朋友圈常常看到一些微商，晒完产品晒收款图，似乎收入不菲，让很多人萌生了“加入代理，发展副业”的念头。,False
案例-17,骗子,是的，微商是一个非常有发展潜力的行业，你有没有考虑过加入我们？我们这边产品种类齐全，销量也非常好，加入代理能够让你轻松赚取额外的收入。,False
案例-17,小明,听起来不错，你们有哪些产品呢？,False
案例-17,骗子,我们有各种护肤品、化妆品、保健品等，都是热门的品牌产品，质量有保证，销售非常火爆。,False
案例-17,小明,那我需要怎么加入代理？,False
案例-17,骗子,非常简单，你只需要先下单囤货，然后在朋友圈推广我们的产品，每次有人通过你的推广购买，你就能够获得一定的提成。,False
案例-17,小明,听起来是挺容易赚钱的，我需要囤多少货呢？,False
案例-17,骗子,我们推荐你先囤一些热销产品，比如护肤品和化妆品，根据你的推广能力和市场需求，你可以灵活调整囤货量。,False
案例-17,小明,听起来很有前途，我准备加入你们的代理。,False
案例-17,骗子,太好了，我会帮你办理加入代理的手续，你先把款项转给我，我会尽快给你发货。,True
案例-17,小明,好的，我已经转账给你了。,True
案例-17,骗子,谢谢合作，你的货物会在三天内寄出，请耐心等待。,True
案例-18,李某某,你好，请问你们的代理面膜做得怎么样？,False
案例-18,诈骗者,我们的代理面膜非常好，销路也非常好，你上班时间自由，躺在床上都可以赚钱。,True
案例-18,李某某,听起来不错，我想尝试一下代理。,False
案例-18,诈骗者,好的，那我会安排一位指导老师给你，教你如何推广销售。,True
案例-18,李某某,好的，非常感谢。,False
案例-18,诈骗者,不客气，我们会尽力帮助你成功。,True
案例-18,李某某,我最近进货了，已经开始推广了。,False
案例-18,诈骗者,很好，我看到你的推广效果不错，有很多人询问购买。,True
案例-18,李某某,是的，我也觉得市场潜力很大。,False
案例-18,诈骗者,那么，有些买家提出要大批量购买，你能满足吗？,True
案例-18,李某某,当然可以，我会多进货准备。,False
案例-18,诈骗者,好的，我会联系买家，你先准备货物。,True
案例-18,李某某,好的，我会尽快准备好。,False
案例-18,诈骗者,好，我会保持联系。如果有任何问题，随时跟我说。,True
案例-18,李某某,好的，非常感谢你的帮助。,False
案例-19,吴女士,你好，好久不见啊！最近怎么样啊？,False
案例-19,老朋友,是啊，好久不联系了呢！最近我在做某个减肥微商品牌的代理，每个月都有不错的收入呢！你有兴趣吗？,True
案例-19,吴女士,哇，听起来很不错啊！能挣到钱就好，我也想试试。,False
案例-19,老朋友,当然可以！我们产品效果好，你一定会很受欢迎的。你只需要转账1000元，就能成为我们的初级代理。,True
案例-19,吴女士,好的，我试试看。我已经转账了，现在怎么办？,False
案例-19,老朋友,很好！你现在已经是初级代理了。你可以通过朋友圈和其他渠道推广我们的产品，这样你就能赚到一些利润了。,True
案例-19,吴女士,嗯，我会努力的。不过我发现虽然有人询问，但是生意还不怎么好。,False
案例-19,老朋友,是这样的，你现在是初级代理，接单的机会可能相对会少一些。不过我有一个好消息要告诉你，只要你交5000元，你就能成为黄金代理了，这样你可以享受产品7折的优惠，你赚得会更多哦。,True
案例-19,吴女士,哇，那岂不是很划算！好的，我马上转账。,False
案例-19,老朋友,太棒了！你现在已经是黄金代理了。你可以继续努力推广产品，我相信你的生意一定会越来越好。,True
案例-19,吴女士,谢谢你的支持，我会努力的。对了，最近有些人加我好友，说是对我们的产品感兴趣，是不是你们安排的？,False
案例-19,老朋友,是的，我们会帮助代理扩大人脉圈，让更多人了解我们的产品。这样你的生意也会更顺利。,True
案例-19,吴女士,太好了，我终于有些起色了。不过，我的货源有点紧张了，怎么办？,False
案例-19,老朋友,没关系，只要你交10000元，你就能升级为白金代理，享受产品5折的优惠，而且我们会提供更多货源给你。,True
案例-19,吴女士,那太好了！我马上转账。,False
案例-19,老朋友,太棒了！你现在已经是白金代理了。你可以继续努力，提高销售量。,True
案例-19,吴女士,谢谢你的支持。不过最近我朋友圈的客户群体没有增加了，产品也很少有人问津。,False
案例-19,老朋友,可能是因为产品今年的市场需求不如以往了。不过不要担心，我会帮你想办法的。,True
案例-19,吴女士,谢谢你！请问你有什么解决办法吗？,False
案例-19,老朋友,我需要一些时间来研究市场情况，一旦有任何进展，我会马上告诉你。,True
案例-19,吴女士,好的，谢谢你。,False
案例-19,老朋友,不客气，我们是朋友嘛。等我有了新的方案，我会和你联系的。,True
案例-19,吴女士,好的，期待你的好消息。再见！,False
案例-20,程某,嗨，大家好，我是程某，欢迎加入我们公司。,False
案例-20,被害人1,你们公司是做什么的？,False
案例-20,程某,我们公司是微商代理公司，主要销售香水产品。,False
案例-20,被害人2,听起来挺不错的，能不能告诉我具体怎么做？,False
案例-20,程某,当然可以了。首先，你需要缴纳一定的代理费，成为我们的高级代理商。,True
案例-20,被害人3,代理费多少钱？,False
案例-20,程某,代理费只要1500元，你就能享受到丰厚的利润和高额的回报啦。,True
案例-20,被害人4,听上去不错，我可以考虑一下。,False
案例-21,张丽,嗨，我是微1，看到你在朋友圈发的那个护理商品的推广广告，觉得你可能适合加入我们做代理。,True
案例-21,小红,啊，真的吗？我看到你推广的产品确实很好，但是我没做过代理，也不太懂途径。,False
案例-21,张丽,没事，我可以帮你了解相关知识，而且做代理的好处是可以获得高额的利润。,True
案例-21,小红,哇，听起来很不错！那我怎么做呢？,False
案例-21,张丽,首先，你需要加入我们的代理群，里面有很多熟悉的代理伙伴，大家可以互相交流，帮助你快速上手。,True
案例-21,小红,好的，我要加入代理群。可是，我要怎么转发广告呢？,False
