case,speaker,content,is_fraud
案例-10,民警,听起来很不错啊！那你一开始是投入多少资金的呢？,False
案例-10,干某,我当时投入了2万元，结果没想到第一次投资就赚了5万元，我超级兴奋！,True
案例-10,民警,这么高的回报率，确实让人心动啊！那你有没有尝试过提取这些赚的钱呢？,False
案例-10,干某,嗯，我提取了一部分，但是后来听说如果再持续投入，可能会有更高的回报，所以我又将之前提取的钱重新投资了。,True
案例-10,民警,哦？那你现在的投资还保留多少？,False
案例-10,干某,现在已经输光2万元了，实在是心痛啊！,True
案例-10,民警,这真是一出悲剧！你现在意识到自己被骗了吗？,False
案例-10,干某,被骗了？我没被骗啊！我只是玩网络游戏充钱而已。,True
案例-10,民警,我明白了，你别担心，我会帮你解决的。,False
案例-11,李先生,你好，我是李先生，我将生猪卖给了某食品公司，但是我没有收到货款。我咨询了公司，他们说已经按期支付了，我觉得可能被骗了。,False
案例-11,张某,李先生，你是误会了，我和公司是有合作关系的，你的款项一定会按时到账的。,True
案例-11,李先生,那为什么我还没有收到钱？我之前一直和你合作，为什么这次会有问题？,False
案例-11,张某,李先生，这次是因为公司的财务出了一些问题，所以款项还没有到您的账户上。我已经催促他们尽快处理了。,True
案例-11,李先生,那款项大概什么时候能到账？我还有其他的费用需要支付。,False
案例-11,张某,李先生，我会尽快联系财务部门，让他们加快处理速度。我保证您的款项会尽快到账。,True
案例-11,李先生,好吧，我相信你。请务必尽快处理，我还有其他的供应商要支付。,False
案例-11,张某,放心吧，我会尽快解决的。,True
案例-12,受害人 周某,我一看，只要充值500元就能进行游戏，而且这个游戏据说是能挣钱，充值越多，机会越大，挣的钱也就越多。,False
案例-12,受害人 周某,我就又充了3万多元，想这把要能挣个1万元我就不玩了。结果没想到，也就一个多小时吧，钱都输没了。,False
案例-12,警方,在侦查中我们发现，犯罪嫌疑人陈某长期经营网络赌博平台，且具有极强的反侦查意识。除在网络赌博平台运行初期参与平台搭建之外，此后便不直接参与平台运营，而是交由黄某盛管理，获利（后）两人按比例分成。而客服人员通过熟人介绍等隐蔽方式加入，具体负责涉赌资金结算、操作后台，联络赌客等工作。,False
案例-13,徐某,今年7月份以来，如东经济开发区派出所、岔河派出所民警在反诈劝阻工作中，先后发现徐某、宋某多次向可疑银行卡账户转账，疑似正在遭遇电信网络诈骗。,False
案例-13,宋某,但民警找上门后，他们均不承认自己被骗，在进一步调查中，民警发现他们的手机均下载了“维基”、“王者棋牌”等网络赌博软件。,False
案例-13,徐某,通过此类软件，他们注册了个人账户，并定期转账充值，从事赌博违法行为。,False
案例-13,宋某,经询问，他们先后交代了向特定账户转账汇款，进而参与网络赌博的违法事实。,False
案例-13,徐某,都说网络赌博“十赌九输”，原因在于你需要战胜的不是一个人，而是“电脑程序”。很多赌徒认为自己赌博拼的是“运气”，拼的是“技术”，而实际上输赢都由平台操控。,False
案例-13,宋某,就算赢了，幕后人员也会以“账号异常”、“操作失误”等理由不让提现。,False
案例-13,徐某,而网络赌博也需要承担法律后果，根据《治安管理处罚法》的相关规定，针对赌博行为可处以五日以下拘留或五百元以下罚款；情节严重的，处十日以上十五日以下拘留，并处五百元以上三千元以下罚款。构成犯罪的，将根据《刑法》的相关规定追究刑事责任！,False
案例-13,宋某,警方提醒：大家在接到公安机关的电话、短信提醒或上门劝阻后，要大力支持配合，立即停止任何形式的转账行为，切勿参与网络赌博和登录违法网站，守护好自己的钱袋子！,False
案例-14,刘某春,大家好，我叫刘某春。最近我在网络平台做生意，需要一些资金周转，我想借一些钱，不知道有没有人能够帮助我呢？,False
案例-14,李明,刘某春，你需要借款的理由是什么呢？你能不能给我们一些保证呢？,False
案例-14,刘某春,当然可以！我在上犹县翡翠湾购买了多套房产，还有一辆奔驰豪车，我可以向你们出示相关的证据。,False
案例-14,王华,真的吗？你能不能给我们看看你的房产证和车辆证呢？,False
案例-14,刘某春,抱歉，房产证和车辆证都在家里，我下次见到你们的时候一定给你们看。,False
案例-14,李明,好吧，既然你能提供相关证据，我可以考虑借给你一些钱。,False
案例-14,刘某春,非常感谢你的帮助！我保证会按时还款，并且给你一些好处费作为回报。,True
案例-14,王华,好，我愿意帮助你。请告诉我你需要借多少钱。,False
案例-14,刘某春,我需要借100万元，我会在一个月内还清。,False
案例-14,李明,那你能承诺给我们多少好处费呢？,False
案例-14,刘某春,好处费的话，我可以给你10万元，怎么样？,True
案例-14,王华,那还可以接受。我们可以签一份借款合同吗？,False
案例-14,刘某春,当然可以，我会准备一份合同给你们。,False
案例-14,李明,好，我们就按照你说的办。但要记得按时还款。,False
案例-14,刘某春,放心，我一定会按时还款的。,False
案例-15,受害者1,你好，请问你是某某银行的工作人员吗？我听说你们有一种叫做“薪易贷”的贷款服务，我想了解一下。,False
案例-15,诈骗者,是的，我是某某银行的工作人员。您是想了解我们的“薪易贷”贷款服务对吗？,True
案例-15,受害者1,是的，我想了解一下“薪易贷”的具体情况和办理流程。,False
案例-15,诈骗者,“薪易贷”是一项非常灵活和方便的贷款服务，适用于国家机关、事业单位、国有企业以及银行、保险、证券等单位在职正式人员。贷款的额度可以根据您的上年度工资总额来确定，最长授信期限为三年。借款人在授信期限和授信额度内可以随时按需使用贷款，还款方式也可以根据您的要求来选择。,True
案例-15,受害者1,听起来很不错，我想了解一下办理“薪易贷”需要准备哪些资料。,False
案例-15,诈骗者,办理“薪易贷”需要提供一些基本资料，比如您的身份证明、工资证明、银行流水等文件。我可以帮您办理，您只需要提供相关资料即可。,True
案例-15,受害者1,好的，我明白了。那我可以办理多少额度的贷款呢？,False
案例-15,诈骗者,您的贷款额度可以根据您的上年度工资总额的2倍或3倍来确定，并且可以在授信期限内按需使用。,True
案例-15,受害者1,我明白了，谢谢你的解答。我会考虑一下，如果有需要再联系你。,False
案例-15,诈骗者,好的，如果您有任何问题或需要进一步了解，随时联系我就可以。,True
案例-15,受害者2,你好，请问你是某某银行的工作人员吗？我听说你们有一种叫做“薪易贷”的贷款服务，我想了解一下。,False
案例-15,诈骗者,是的，我是某某银行的工作人员。您是想了解我们的“薪易贷”贷款服务对吗？,True
案例-15,受害者2,是的，我想了解一下“薪易贷”的具体情况和办理流程。,False
案例-15,诈骗者,“薪易贷”是一项非常灵活和方便的贷款服务，适用于国家机关、事业单位、国有企业以及银行、保险、证券等单位在职正式人员。贷款的额度可以根据您的上年度工资总额来确定，最长授信期限为三年。借款人在授信期限和授信额度内可以随时按需使用贷款，还款方式也可以根据您的要求来选择。,True
案例-15,受害者2,听起来很不错，我想了解一下办理“薪易贷”需要准备哪些资料。,False
案例-15,诈骗者,办理“薪易贷”需要提供一些基本资料，比如您的身份证明、工资证明、银行流水等文件。我可以帮您办理，您只需要提供相关资料即可。,True
案例-15,受害者2,好的，我明白了。那我可以办理多少额度的贷款呢？,False
案例-15,诈骗者,您的贷款额度可以根据您的上年度工资总额的2倍或3倍来确定，并且可以在授信期限内按需使用。,True
案例-15,受害者2,我明白了，谢谢你的解答。我会考虑一下，如果有需要再联系你。,False
案例-15,诈骗者,好的，如果您有任何问题或需要进一步了解，随时联系我就可以。,True
案例-16,黄女士,你好，我听说你在做二手车生意，能不能加个微信，聊聊合作的事情？,False
案例-16,王某,当然可以，你是哪个城市的？,False
案例-16,黄女士,我在浙江某市，你呢？,False
案例-16,王某,我也是在浙江某市，太巧了！我们可以合作一下，互相帮助。,False
案例-16,黄女士,好的，我们合作一下。你有没有什么好的二手车出售信息？,False
案例-16,王某,我这边有辆欧拉电动汽车，非常划算，你有兴趣吗？,True
案例-16,黄女士,欧拉电动汽车，听起来不错。价格多少？,False
案例-16,王某,只需要69000元，你可以考虑一下。,True
案例-16,黄女士,好的，我先转给你一半的购车款，然后你帮我购买这辆车。,False
案例-16,王某,好的，钱收到了，我会尽快给你办理好手续。,True
案例-16,黄女士,交易完成了吗？为什么还没有收到车和相关证件？,False
案例-16,王某,抱歉，我需要处理一些事情，稍微耽搁了一下。很快就会有结果的，请耐心等待。,True
案例-16,黄女士,好吧，我相信你。但是，请务必尽快办理好手续。,False
案例-16,王某,我已经办好了手续，但是需要一些时间等待银行放款。,True
案例-16,黄女士,这辆车最后卖出了吗？为什么还没有收到车款和利润？,False
案例-16,王某,车辆已经被卖出去了，但是需要一些时间将利润转给你，稍后会解决这个问题。,True
案例-16,黄女士,好的，我等你的消息。,False
案例-16,黄女士,听说你又有辆本田思域要卖，我有兴趣。,False
案例-16,王某,是的，本田思域非常不错，我推荐你买。价格是103000元。,True
案例-16,黄女士,这次我要看到车和收到钱才会支付。,False
案例-16,王某,好的，我会尽快给你安排。,True
案例-16,黄女士,我已经转了你一半的钱，请确保交易顺利。,False
案例-16,王某,交易已经成功，但是车辆和款项还需要一些时间处理。,True
案例-16,黄女士,我要求你立即将钱转给我，不然我会报警。,False
案例-16,王某,抱歉，这段时间我遇到了一些困难，无法立即转账给你。请谅解。,True
案例-16,黄女士,这样不行，你必须立即处理好这个问题，否则我会采取法律行动。,False
案例-16,王某,我会尽快处理，你放心吧。,True
案例-16,黄女士,我已经等了很久了，你必须立即转账给我。,False
案例-16,王某,好的，我这就给你转账。,True
案例-16,黄女士,钱收到了，但是我还是要报警，你的行为太过分了。,False
案例-16,王某,请你不要报警，我愿意赔偿你的损失。,True
案例-16,黄女士,已经报警了，你必须为自己的行为承担责任。,False
案例-16,王某,我有一件事情要告诉你，我之前陷入了网络赌博，欠下了很多债务。,True
案例-16,黄女士,这个不是我的问题，你必须为自己的行为负责。,False
案例-16,王某,是的，我知道我错了，我也愿意接受法律的制裁。,True
案例-16,黄女士,希望你能从中吸取教训，别再伤害其他人了。,False
案例-17,马女士,我通过网络认识了一个朋友，对方自称做红酒生意，我们经常聊天。,False
案例-17,马女士,他介绍我下载了一个购买彩票的软件，说可以在上面下注赚钱。,False
案例-17,马女士,我开始在平台上玩起来了下注游戏，每次充值时客服还会给我赠送彩金。,False
案例-17,马女士,有一次，我充值了20万元，可是检查账户时发现钱没了。,False
案例-17,马女士,我联系了客服，他告诉我钱被提现到了一个叫张某的账户里。,False
案例-17,客服,对不起，我们会帮你调查并解决这个问题。,True
案例-17,客服,为了补偿您的损失，我们会给您充值一些积分当筹码，您可以继续在平台上玩。,True
案例-17,马女士,虽然你们帮我充值了积分，但这些积分最终也被我输光了。,False
案例-17,马女士,我决定报警。,False
案例-17,公安机关,经过深入调查，我们发现这个彩票APP其实是个诈骗的幌子。,False
案例-17,公安机关,这个公司的员工通过冒充成功人士的方式诱骗网友进行赌博，然后控制输赢骗取钱财。,False
案例-17,张某,我只是帮黎某提供了一个银行卡号而已。,True
案例-17,黎某,这些钱是我在国外赌博公司赚的。,True
案例-17,黎某,张某，你帮我把钱转过来后，卡就冻结了。,True
案例-17,马女士,你们是如何诱骗我下载这个彩票APP的？,False
案例-17,黎某,我们会通过一些社交软件添加好友，假扮成功人士和对方聊天，然后透露自己有一个赚钱的平台。,True
案例-17,黎某,然后我们诱导对方下载这个彩票APP并在上面投资，一开始我们让对方赢钱，然后让对方继续投钱。,True
案例-17,刘某,我们通过在网上招聘网络销售的方式来诱骗人员。,True
案例-17,刘某,一旦有人应聘成功，我们会帮助他们办理出国手续。,True
案例-18,陆某,你好，你发来的视频我很好奇，能告诉我是怎么回事吗？,False
案例-18,陌生网友,哦，这个视频是我刚才在一个论坛上找到的，很热门的，你看了也没事。,True
案例-18,陆某,那我需要下载什么APP来观看吗？,False
案例-18,陌生网友,是的，你需要下载一个专门的视频播放软件，我给你发个链接。,True
案例-18,陆某,好的，我下载了，怎么打开视频？,False
案例-18,陌生网友,打开软件后，你需要注册一个账号并登录，然后就可以观看视频了。,True
案例-18,陆某,这个软件是免费的吗？,False
案例-18,陌生网友,是的，这个软件是免费的，你只需要填写一些个人信息就可以注册了。,True
案例-18,陆某,好的，我已经注册了账号，可以观看视频了。,False
案例-18,陌生网友,很好，我还有一个好消息告诉你，我们这个软件可以通过下注和完成任务来赚钱，你有兴趣吗？,True
案例-18,陆某,赚钱？听起来很不错，怎么操作？,False
案例-18,陌生网友,你可以先充值一定的金额，然后根据提示下注或完成任务，之后你就可以赚到一些佣金。,True
案例-18,陆某,那我充值多少金额比较合适？,False
案例-18,陌生网友,你可以先试试充值一千元，看看效果如何，如果你觉得可以再增加充值金额。,True
案例-18,陆某,好的，我试试先。,False
案例-18,陌生网友,非常好，祝你好运！,True
案例-18,陆某,谢谢！,False
案例-18,陌生网友,怎么样？效果如何？,True
案例-18,陆某,太棒了！我不仅拿回了本金，还赚了佣金呢！,False
案例-18,陌生网友,太好了，你继续加油，赚得更多！,True
案例-18,陆某,好的，我会的！,False
案例-18,陌生网友,不过，我听说如果你充值的金额越多，佣金也会越多，你可以考虑增加充值金额。,True
案例-18,陆某,是吗？那我可以试试。,False
案例-18,陌生网友,很好，祝你好运！,True
案例-18,陆某,谢谢！,False
案例-18,陌生网友,怎么样？继续赚得多吗？,True
案例-18,陆某,是的，我不仅拿回了本金，还赚了一些佣金呢！,False
案例-18,陌生网友,太好了！你真是个赚钱的机器！,True
案例-18,陆某,哈哈，谢谢夸奖！,False
案例-18,陌生网友,不客气，你还可以充值更多金额来赚更多佣金，机会可不多。,True
案例-18,陆某,哦，好的，我会考虑的。,False
案例-18,陌生网友,好，我会一直陪着你，一起赚钱！,True
案例-18,陆某,谢谢你的支持！,False
案例-18,陌生网友,不用客气，一起赚大钱！,True
案例-18,陆某,是的，一起赚大钱！,False
案例-18,陌生网友,再试试充值一些金额吧，这样你可以赚更多佣金。,True
案例-18,陆某,好的，我考虑一下。,False
案例-18,陌生网友,很好，记得只有增加充值才能赚更多。,True
案例-18,陆某,我知道了。,False
案例-18,陌生网友,非常好，我们一起赚大钱！,True
案例-18,陆某,是的，赚大钱！,False
案例-18,陌生网友,不过，为了保证你能够持续赚钱，你需要交一些保留金。,True
案例-18,陆某,保留金是做什么用的？,False
案例-18,陌生网友,保留金是用来保证你的账户安全和稳定运行的，你交一些钱给我们，我们会为你留存。,True
案例-18,陆某,交多少保留金比较合适？,False
案例-18,陌生网友,你可以交2万元作为保留金，这样你的账户会更安全。,True
案例-18,陆某,好，我会准备一下。,False
案例-19,张洁,陈某啊，我那边有点问题，资金链出了点差错，你看能不能借我一点钱，我答应帮你还债。,True
案例-19,陈某,资金链出问题了？你确定吗？不会有什么问题吧？,False
案例-19,张洁,绝对没问题，我答应会按时还给你的。,True
案例-19,陈某,好吧，既然你这么说，我可以先借你一部分钱，不过你一定要还给我。,False
案例-19,张洁,当然了，我是说到做到的人，你尽管放心。,True
案例-19,陈某,那好吧，我借你20万元，但是你要签一份借款协议。,False
案例-19,张洁,没问题，我会准备好借款协议的。,True
案例-19,陈某,好，那我就先借给你了。,False
案例-19,张洁,谢谢你的信任，我会按照协议上的时间还给你的。,True
案例-19,张洁,嗨，高某，我父亲最近患病需要手术，非常急需一些钱款治疗，你能借给我一些吗？我会尽快还给你的。,True
案例-19,高某,你父亲生病了吗？那你要多少钱？我可以借给你一部分。,False
案例-19,张洁,谢谢你，我需要一万块钱，我发个转账给你。,True
案例-19,高某,好，等你转账给我后，我就借给你。,False
案例-19,张洁,转账已经发给你了，收到后请再转给我。,True
案例-19,高某,好，我会按照你说的转账给你的。,False
案例-20,杨某甲,行长，我听说你们银行最近推出了一款新的贷款服务，是不是叫做“薪易贷”？我非常感兴趣，我想了解一下它的具体情况。,False
案例-20,霍彬峰,是的，杨某甲先生，我们银行最近推出了“薪易贷”贷款服务。您的消息很灵通啊！这款贷款是面向阳城的国家机关、事业单位、国有企业以及银行、保险、证券等单位在职正式人员发放的用于家庭消费的贷款。您有兴趣的话，我可以给您详细介绍一下。,False
案例-20,杨某甲,是啊，我正好需要一笔贷款来处理一些紧急的事情。请问，“薪易贷”有哪些具体的操作流程和要求呢？,False
案例-20,霍彬峰,非常简单，杨某甲先生。首先，您需要提供相关的资料，包括您的工作证明、收入证明、以及借款用途等。接着，我们会进行调查和审查，确保您的资格符合要求。如果一切顺利，我们会审核并批准您的贷款申请。一旦贷款批准通过，您就可以按照自己的需要随时使用贷款金额了。,False
案例-20,杨某甲,这听起来确实很方便。请问贷款额度和还款方式有什么要求吗？,False
案例-20,霍彬峰,贷款额度是根据您去年的工资总额来确定的，最高可以是您去年工资总额的2倍或3倍。还款方式非常灵活，可以选择不定期还款或其他多种方式。您不用担心，我们会根据您的实际情况为您量身定制最适合的还款方式。,False
案例-20,杨某甲,听起来确实很不错啊！我对贷款非常感兴趣，请问我需要准备什么资料？,False
案例-20,霍彬峰,杨某甲先生，您需要准备的资料包括您的身份证、工作证明、收入证明、以及借款用途等。如果您能提供这些资料，我们会尽快为您办理贷款。,False
案例-21,张伟,当时比较闲，村里有人一直在网上打牌，就喊我一起打。,False
案例-21,张伟,我主要玩跑得快、字牌、打筒子等，刚开始参与时，玩得比较小，每把输赢几十元钱，之后我慢慢加大投入，但总是输多赢少。,False
案例-21,张伟,我输得多了，就想扳本。,False
案例-21,张伟,我使用的网络赌博软件为棋牌类软件，软件内没有充值窗口，充值时可以将钱转给上级“代理人”，“代理人”会在平台内给我发游戏币。,False
案例-21,张伟,软件中每玩一场棋牌都需要游戏币作为底注，而我可以选择不同的底注进行赌博，还可以联系我的“代理人”提现。,False
案例-21,张伟,这几年每隔一段时间，“代理人”就会让我们更换软件，目前使用的软件为一款名为‘喜乐’的棋牌软件。,False
案例-21,张伟,我到了2023年年中时，已经输了约60万元，开始怀疑是不是遭遇诈骗了。,False
案例-21,张伟,目前我所在的村子里依然有很多人沉迷其中，我希望大家能早日醒悟。,False
案例-21,张伟,我还希望能引起警方重视，让我能挽回部分损失。,False
案例-22,赵明,您好，请问是李先生吗？我是南平市公安局派出的警官，我这边有一项重要的调查需要您的配合。,False
案例-22,李先生,哦，警官您好！我能帮助您什么呢？,False
案例-22,赵明,我们最近调查发现了一条跨境网络涉赌的线索，您的账户可能存在风险，需要您提供一些您的个人信息进行核实。,False
