case,speaker,content,is_fraud
案例-3,王强,您好，我是兼职招聘的王强，这里有一个简单的刷单兼职工作，不知道您有没有兴趣了解一下？收入可观哦~,True
案例-3,张丽,真的可以轻松赚钱？要怎么做呢？,False
案例-3,王强,是这样的，我们这边会给您提供一些简单的任务，您只需要按照我们的指示操作，每完成一单我们都会给您返佣金哦。前几单我们都是试刷，金额不大，先让您适应一下。,True
案例-3,张丽,听起来不错，那我需要怎么开始呢？,False
案例-3,王强,您先下载我们平台的APP，然后我们这边会给您一些简单的任务链接，您按要求完成就行了。前期任务简单，完成后我们立刻返佣。,True
案例-3,张丽,好的，我已经下载好了，接下来要做什么？,False
案例-3,王强,您可以先试试这个任务，刷单完成后截图发给我，我们立刻返佣金给您。,True
案例-3,张丽,好的，这个任务我完成了，接下来呢？,False
案例-3,王强,非常好，这是您的佣金，看起来您很快就上手了。接下来有一个金额稍大一些的任务，回报更高，您想试试吗？,True
案例-3,张丽,可以的，我愿意试试。,False
案例-3,王强,那么请您将此任务的金额充值到您的账户，我们在您完成任务后会一并返还本金和佣金。,True
案例-3,张丽,我已经充值完成，并且完成了任务，什么时候返款呢？,False
案例-3,王强,哦，这边系统显示您的信息有点问题，需要您再拍一次，激活任务的数据，系统才可以正常返款。,True
案例-3,张丽,真的还要再拍一次吗？,False
案例-3,王强,是的，这只是流程问题，不会有问题的，您再拍一次就能够顺利激活数据，系统马上返款给您。,True
案例-3,张丽,好的，那我再试一次。,False
案例-3,王强,您做得很棒，接下来我们有个更高利润的合作项目，吸引更多的人加入我们，您可以按照我们指导的方法，发展下线，通过他们的佣金分成来获取更高收益。,True
案例-3,张丽,听起来很不错，我先推荐给我的好友试试。,False
案例-3,张丽,王强，我推荐我的朋友们也加入了，为什么现在还是不能提现呢？,False
案例-3,王强,系统提示目前提现限额已满，您需要充值信用保证金来提高您账户的信用等级，这样才可以提升提现限额。,True
案例-3,张丽,我觉得不太对劲，这真的是正规流程吗？,False
案例-3,王强,绝对是的，您放心，我们这里都有正规保障，保证您的资金安全。只是因为现在提现人数较多，您稍微充值一下信用保证金就可以顺利提现了。,True
案例-4,张强,同学，你好！我们这里有一个零风险、工资日结、时间自由的兼职工作，动动手指就能赚钱，你有兴趣吗？,True
案例-4,马小明,你好，我在找兼职，请问是做什么具体工作？,False
案例-4,张强,我们这个工作是通过刷单来赚取佣金的，只需要在网上拍下指定的商品并付款，非常简单，不需要任何经验。,True
案例-4,马小明,刷单？这是真的么？我之前没做过这种事。,False
案例-4,张强,当然是真的，我还可以给你看一下我们其他兼职人员的收益截图，你可以看到他们每个人都赚了不少钱。,True
案例-4,马小明,那我该怎么开始呢？,False
案例-4,张强,很简单，我先把你加入我们的兼职QQ群，然后你添加我们的客服，她会一步步指导你如何操作。,True
案例-4,李丽,你好，我是客服李丽，请你先在appstore中下载某软件，但不要付款。,True
案例-4,马小明,好的，我下载好了，接下来干什么？,False
案例-4,李丽,现在请你下单，但不要付款。,True
案例-4,马小明,但是我设置了免密支付，一不小心就付了500元出去。,False
案例-4,李丽,哦，看来你错将货款付至商家了，这样我们无法处理退款。你需要和商家联系吗？,True
案例-4,马小明,好的，那我联系一下商家吧。,False
案例-4,王华,你好，我是商家王华。我们需要与你共享屏幕，查看交易详情。,True
案例-4,马小明,好的，已经共享了。,False
案例-4,王华,现在请使用你父亲的手机把钱转到你自己的账户上，再转到我们指定的账户上，这样我们才能处理退款。,True
案例-4,马小明,好的，我已经转账完成了。现在什么时候能退还我的钱？,False
案例-4,王华,请稍等，我这边处理一下。,True
案例-4,马小明,你怎么不回复我了？,False
案例-5,彭先生,你好，朋友推荐我下载了这个‘臻客’App，说是可以刷单赚钱，我想问下具体怎么操作？,False
案例-5,诈骗者,哦，彭先生您好！非常欢迎您的加入。‘臻客’App是一个非常正规的兼职平台，您只需要按照任务要求完成刷单，就可以获得高额返利。操作非常简单，不需要您预先垫付太多资金。,True
案例-5,彭先生,真的吗？那我该如何开始呢？,False
案例-5,诈骗者,当然是真的，这是一份轻松又赚钱的工作。您只需要注册我们的平台账号，然后按照任务提示完成一些小额刷单任务，佣金会很快返还到账户上。等您熟悉之后，我们会安排更大金额的任务给您，收益也会更高哦。,True
案例-5,彭先生,听起来不错，我先试试看。,False
案例-5,诈骗者,您现在可以先试试一个100元的任务，完成后立刻能获得10%的返利，也就是110元。这只是开始，以后还有更多大单等着您。,True
案例-5,彭先生,好的，那我现在就完成这个任务。,False
案例-5,诈骗者,非常好，您完成的非常快。现在有一个5000元的任务，返利依旧是10%，而且返利更快，您要不要试试？,True
案例-5,彭先生,好的，我试试。,False
案例-5,诈骗者,完成任务了吧？您真是很棒！资金很快就会返还到您的账户上。但是我们系统检测到您账户还有一些任务未完成，建议您再充值一些资金来完成这些任务，这样返利会更多、更快。,True
案例-5,彭先生,嗯，我已经充值了，但是怎么还是看不到返利到账呢？,False
案例-5,诈骗者,非常抱歉，因为系统出现了一点故障，您需要再充值50000元来保证账户安全，我们会在系统恢复后立即返还所有资金并支付相应返利。,True
案例-5,彭先生,好吧，我希望这是最后一次了。,False
案例-5,诈骗者,感谢您的理解和合作，您的资金和返利很快就会到账，请耐心等待。请务必记得，这只是短期的问题，完成这个任务后，我们还可以安排更大金额、更高收益的任务给您。,True
案例-6,张强,你好，我是在玩成语游戏时看到你们的兼职广告，请问这个兼职需要做什么？,False
案例-6,李伟,你好，我们这里的兼职是关注公众号和捐款任务，操作非常简单，日赚上千没问题。你先关注我们的公众号，之后会有任务发布。,True
案例-6,张强,听起来不错，我该怎么开始呢？,False
案例-6,李伟,你需要先下载一个叫'诚某'的APP，注册登录并添加我的微信好友。之后我会在APP里发布任务，你按照要求完成就好了。,True
案例-6,张强,好的，我已经下载并注册了APP，也添加了您的微信。,False
案例-6,李伟,太好了，现在你可以接受第一个任务了。你需要关注三个指定的公众号，每关注一个就能获得2元的返利。,False
案例-6,张强,已经关注完成了，这是截图。,False
案例-6,李伟,好的，你做得很棒。你已经收到了6元的返利吧？现在我们有一个小额捐款任务，你捐10元，可以马上返还12元。,True
案例-6,张强,我已经捐款了10元，什么时候返还？,False
案例-6,李伟,好的，你已经收到了12元的返利吧？我们这次有一个更大的任务，你可以选择捐款100元，返利150元。,True
案例-6,张强,我已经捐款了100元，请尽快返还。,False
案例-6,李伟,你的50元返利已经到账了吧？我们这里还有几个短期高收益任务，如果你能捐款1000元，每天可以固定返还20%的收益。,True
案例-6,张强,听起来不错，但我怎么知道你们一定会返还呢？,False
案例-6,李伟,我们的平台是正规的，已经有很多人通过我们兼职赚了不少钱。你可以放心，一定会及时返还你的收益。,True
案例-6,张强,好的，那我就试试。我已经捐款了1000元。,False
案例-6,李伟,非常好，今天的收益会准时返还到账户。你可以再看看其它任务，提高收益。,True
案例-6,张强,为什么我还没有收到返利？,False
案例-6,李伟,可能系统有点延迟，不过你不用担心，稍后肯定会到账的。你可以先再完成一些小任务，累积收益。,True
案例-6,张强,我已经多次完成任务了，可是为什么后面的返利都没有到呢？,False
案例-6,李伟,可能是系统出了些问题，我会尽力帮你催促财务处理。请你再耐心等待一下。,True
案例-6,张强,这么久了还是没有返利，我觉得自己可能被骗了。我要求你马上返还我的钱。,False
案例-6,李伟,请您再给我们一点时间，我马上联系财务处理。不用担心，我们是正规的，一定会返还您的收益。,True
案例-6,张强,我决定报案处理，你们这样不给返利就是诈骗。,False
案例-7,李强,您好，我是某银行的客服人员，请问您是张丽女士吗？,False
案例-7,张丽,是的，我是张丽。请问有什么事吗？,False
案例-7,李强,我们在系统中发现您的账户存在异常交易，为了保证您的账户安全，我们需要验证一些信息。,True
案例-7,张丽,真的吗？那我应该怎么办？,False
案例-7,李强,请您提供一下您的身份证号码和绑定的手机号码，我们需要进行身份验证。,True
案例-7,张丽,好的，我的身份证号码是xxxxx，手机号码是xxxxxx。,False
案例-7,李强,感谢您的配合，我们已经进行初步验证。为了进一步确保您的账户安全，请您将收到的一条验证码告知我们。,True
案例-7,张丽,好的，我现在就查看短信。,False
案例-7,张丽,验证码是123456。,False
案例-7,李强,感谢您的配合，您的账户现已恢复正常。请随时注意账户动态，如有任何异常请立即联系我们。,True
案例-7,张丽,好的，谢谢你。,False
案例-8,张伟,您好，我是某某银行的客户经理，请问您是李华先生吗？,False
案例-8,李华,对，我是李华，有什么事吗？,False
案例-8,张伟,我们银行检测到您的账户有一笔异常的交易，我们需要进行身份核实并进一步核查。,True
案例-8,李华,啊？有异常交易？我没做什么特别的交易啊。,False
案例-8,张伟,是的，为了确保您的账户安全，请您提供一下您的账号、身份证号码和手机号码。,True
案例-8,李华,好的，我的账号是123456789，身份证号码是123456789012345678，手机号码是13912345678。,True
案例-8,张伟,请稍等，我们会立即为您核查，同时为了安全起见，请不要进行任何操作。,True
案例-8,李华,好的，我等着你们的消息，非常感谢。,False
案例-9,王强,您好，我是某电商平台注册的推广员，现在有一个刷单返利的兼职机会，只需要在家用手机完成点赞、关注等简单任务就可以挣钱，有兴趣了解吗？,True
案例-9,李华,真的吗？刷单真的可以挣钱吗？,False
案例-9,王强,当然了，我们这边有很多成功案例，大家都已经挣到钱了。而且任务简单，每完成一个任务就会有相应的返利，你也可以先做几个试试看。,True
案例-9,李华,那我先试一下吧，需要怎么做？,False
案例-9,王强,好的，我先给你一个小任务，请你用今天的新注册账号去某个网店购买一个小商品，并给出五星好评。完成任务后截屏发给我，我会立即返利给你。,True
案例-9,李华,好的，我完成了，已经截屏发给你了。,False
案例-9,王强,非常不错，任务完成的很好。这是你的返利，请查收。接下来我们还有一些稍微大一点的任务，报酬也会更高，你要继续参与吗？,True
案例-9,李华,我看到账了，这次任务还挺简单。那下一个任务是什么呢？,False
案例-9,王强,下一个任务是购买一个价值100元的商品，操作和之前一样，购买后截屏给我，我会返利给你150元，相当于你直接赚了50元。,True
案例-9,李华,好的，我这就购买。,False
案例-9,李华,我已经完成了任务，截屏发给你了。,False
案例-9,王强,很棒，你已经很上手了。这是你的返利，本次任务报酬已经到你的账户了，继续合作吧。,True
案例-9,王强,接下来有一个大任务，报酬会非常丰厚，是购买一款价值500元的商品，你必须立刻完成。,True
案例-9,李华,这次金额有点大，我有点担心。,False
案例-9,王强,不用担心，前几次你也成功了，这次一定也没问题。而且如果你现在退出，那么之前的努力就全白费了。相信我，完成任务你会得到更多的返利的。,True
案例-9,李华,好吧，我相信你，我去完成任务。,False
案例-10,李刚,你好，我是李刚，通过这个交友平台认识你很开心。,False
案例-10,张媛,你好，李刚，我是张媛，我也很高兴认识你呢。,False
案例-10,张媛,我觉得我们聊得很投缘，你平时都喜欢做什么呀？,False
案例-10,李刚,我平时喜欢玩游戏、看电影，你呢？,False
案例-10,张媛,我平时也喜欢这些，还喜欢做点兼职赚点小钱，特别是刷单，很方便也赚得多。,False
案例-10,李刚,刷单？这个能赚钱吗？,False
案例-10,张媛,当然啦，我已经赚了不少钱了，这样我们将来可以一起过上好日子。,True
案例-10,李刚,那你能带我一起做吗？,False
案例-10,张媛,当然可以，你只需要把钱打到这个账号上，我帮你操作，保证赚钱。,True
案例-10,李刚,好，那我先转1800元试试。,False
案例-10,张媛,好的，我已经收到转账了，很快就会有收益的。,True
案例-10,李刚,再过几天我就继续转更多的钱，希望能多赚点。,False
案例-10,警方,你好，我们是警方，收到你可能会陷入刷单诈骗的提醒，请不要再转钱了。,False
案例-10,李刚,真的吗？那我马上停止转账，谢谢你们的提醒。,False
案例-11,王强,你好！我们正在招聘兼职刷单人员，工作非常轻松，只需要在网上帮我们点点赞，报酬丰厚而且工资日结哦。,True
案例-11,李丽,真的吗？具体怎么操作呢？,False
案例-11,王强,当然是真的，只需要添加我们的微信群，每天按照群里的任务要求完成点赞就行了。先试试一两个小任务吧，不需要本金。,True
案例-11,李丽,听起来不错，我现在加入群聊。,False
案例-11,王强,欢迎加入！这是第一个任务，按照下面这个链接点个赞就行，完成后请截图回传，立刻结算报酬。,True
案例-11,李丽,我完成了点赞任务，已经截图发到群里了。,False
案例-11,王强,很好，50元的报酬已经转过去了。接下来有个更大的任务，可以赚更多的钱。,True
案例-11,李丽,好的，是什么任务呢？,False
案例-11,王强,这是一个需要垫付资金的刷单任务，但只要你完成任务，很快就能拿到高额返利。我自己也一直在做，回报真的非常丰厚！,True
案例-11,李丽,听起来不错，我愿意试试。需要垫付多少资金呢？,False
案例-11,王强,一开始只需要垫付200元，完成后5分钟内就能拿到350元的返利。,True
案例-11,李丽,好的，我现在就转账。,False
案例-11,王强,收到转账了，接下来你需要再完成一个小任务，然后我们才能结算这一单的返利。只需要再垫付300元。,True
案例-11,李丽,为什么还要再转钱？之前不是说好的完成一个任务就可以返利吗？,False
案例-11,王强,这是为了保证任务的连续性和安全性，我们是正规公司，不会骗你的。完成后立刻返还所有垫付资金和返利。,True
案例-11,李丽,好吧，我再转300元。,False
案例-12,张强,同学，你好，我看到你在网上找兼职，这里有个刷单兼职，不仅简单，还能赚到不少佣金哦！,True
案例-12,李梅,真的可以赚钱吗？具体怎么操作呢？,False
案例-12,张强,当然可以。你只需要购买“虚拟购物卡”，然后按照我们的指示进行几次刷单，就能赚到佣金了。先买500元的购物卡试一试吧。,True
案例-12,李梅,好的，那我试试。,False
案例-12,张强,很好，现在用这张卡在我们指定的网站上买几样东西，给它们好评，然后截屏发给我。我们会根据这些好评来结算佣金。,True
案例-12,李梅,我已经按你的指示完成了，接下来要做什么呢？,False
案例-12,张强,你干得很好！不过由于你刚刚的操作有一些误差，导致账户被冻结了。你需要再买一张3000元的虚拟购物卡，绑定另一个账户，这样我们才能帮你解冻。,True
案例-12,李梅,哦原来如此，那我马上去买卡。,False
案例-12,张强,记得用新买的卡在我们平台上再完成几单交易，这样我们才能帮你彻底解冻账户，然后你就能拿到所有的钱和佣金了。,True
案例-12,李梅的母亲,小梅，你这到底在干什么呀？怎么还要绑别的银行卡？这不像是正规操作啊！,False
案例-12,李梅,妈，不用担心，这是我找的兼职，说是刷单能赚佣金的。,False
案例-12,李梅的母亲,听起来不对劲，我还是报警吧。,False
案例-12,李寒冰,李梅，你不要再转钱了，这就是典型的电信网络诈骗，你的钱已经被骗了！,False
案例-13,李志强,您好，我这边看到您投递的简历，请问您有做刷单兼职的意愿吗？,True
案例-13,莫婷婷,是的，我有这个意愿，请问具体怎么操作呢？,False
案例-13,李志强,很简单，您先下载我们专用的刷单平台APP，然后在刷单群中我们会详细讲解操作流程。,True
案例-13,莫婷婷,好的，我已经下载好了，接下来该怎么做呢？,False
案例-13,陈建华,大家好，我是数据分析师，现在我来给大家讲解一下刷单流程及获利计算。,True
案例-13,陈建华,首先，根据任务提示完成购买操作，奖金会在任务完成后立刻发放至您的账户。,True
案例-13,莫婷婷,好的，我已经完成了第一个刷单任务，账户里确实收到了312元。,False
案例-13,莫婷婷,在第三次刷单任务中，我好像输入错误导致任务中断了，系统提示需要转账19340元赔付款才可继续任务。,False
案例-13,李志强,抱歉，系统有规定误操作是需要赔付款的，请尽快完成转账，以便我们继续任务。,True
案例-13,莫婷婷,好的，我已经转账了19340元，请问接下来怎么办？,False
案例-13,李志强,好的，我们会尽快核实，您可以继续完成剩余的刷单任务。,True
案例-13,莫婷婷,我已经完成了刷单任务，现在我想提现。,False
案例-13,李志强,请您先转账50000元作为保证金，我们会在确认后立即处理您的提现申请。,True
案例-13,莫婷婷,我已经转账50000元了，还需要做什么？,False
案例-13,李志强,系统显示操作异常，您需要再转账17000元进行验证。,True
案例-13,莫婷婷,我已经转账了17000元了，请尽快处理我的提现申请。,False
案例-13,李志强,很抱歉，我们还需要您再支付10000元的账户激活费。,True
案例-13,莫婷婷,我已经支付了10000元，还需要做什么吗？,False
案例-13,李志强,系统仍在处理，请您稍等片刻。,True
案例-13,莫婷婷,我已经转账了103700元，怎么还不能提现？我是不是被骗了？,False
案例-13,莫婷婷,我要去报警！,False
案例-14,李强,你好，我是兼职招聘客服，如果你想找到一份在家就能做的兼职工作，可以试试我们提供的刷单任务，操作很简单，回报也很高。,True
案例-14,王丽,你好，我在家带孩子，是想找个兼职，请问刷单具体怎么操作？,False
案例-14,李强,刷单很简单的，我们会发给你一个APP链接，你只需要注册并完成几个简单的任务，就能领取佣金。我们已经帮助很多人实现了在家赚钱的愿望。,True
案例-14,王丽,好的，我要如何开始呢？,False
案例-14,李强,请先扫描这个二维码，然后按照提示下载并注册我们的APP。注册后，我会指引你完成第一个任务。完成任务后，你会立刻收到返利。,True
案例-14,王丽,我已经下载并注册了APP，接下来该怎么做？,False
案例-14,李强,很好。接下来请你在APP上充值50元并完成一个简单的购物任务，完成后你会看到返利进入你的账户。,True
案例-14,王丽,我已经完成了充值和第一个任务，返利已经到账，谢谢。,False
案例-14,李强,你做得很好！现在，我们有一个更高价值的任务，你只需充值100元并完成任务，这次返利会更高。,True
案例-14,王丽,好的，我马上充值完成任务。,False
案例-14,李强,再接再厉，现在我们有一个特别高回报的任务，只需你再充值10000元，完成任务后，你将得到更多返利。,True
案例-14,王丽,我已经充值10000元并完成任务，但为什么这次我没有收到返利？,False
案例-14,李强,系统提示你的账户存在异常，目前资金被冻结。你需要再充值5000元解冻账户，这样才能提现全部金额。,True
案例-14,王丽,原来如此，但我已经没有更多的钱了。我想我还是报警吧。,False
案例-15,李强,你好，我是某某平台的商家代表，正值“双11”购物节，我们正在进行刷单活动，只需购买商品即可获得高额佣金返现。,True
案例-15,朱明,真的吗？那怎么操作呢，有没有风险啊？,False
案例-15,李强,我们是正规公司，绝对没有任何风险，你只需购买一件4元的商品，我马上会给你返现和佣金，你先试试看吧。,True
案例-15,朱明,好的，我试试看。,False
案例-15,李强,很好，现在下载一个名为“嘉星通讯”的手机软件，并加入我们专门的刷单群，后续的任务会有专门导师指导你。,True
案例-15,朱明,好的，我已经下载并加入群了，接下来怎么做？,False
案例-15,李强,很好，接下来你按照导师的指示进行更大金额的刷单任务，这样佣金会更高。,True
案例-15,朱明,好的，我开始刷单了。,False
案例-15,李强,朱先生，你的操作违规，导致账号被冻结，并影响了公司的正常运营，你需要转账20000元进行解冻。,True
案例-15,朱明,我已经转账20000元了，现在可以解冻了吗？,False
案例-15,李强,抱歉，规则有变，现在需要50000元才能解冻。,True
案例-15,朱明,什么？我已经转了20000元了，为什么还要更多的钱？,False
案例-15,李强,这是新规定，为了能尽快解冻，请尽快转账。,True
案例-15,朱明,我一定被骗了，我不会再转钱了！,False
案例-16,张助理,您好，我们公司正在招募兼职人员，刷单任务酬劳丰厚，您有兴趣吗？,True
案例-16,李某,你好，我有兴趣，请问具体怎么操作？,False
案例-16,张助理,很好，您可以通过这条短信中的链接下载我们公司的APP——‘Famous’APP，并在注册后开始任务。,True
案例-16,李某,好的，我已经下载并注册了。,False
案例-16,张助理,太好了，首先您需要完成一些小单测试，完成后会有佣金到账，您可以试试看。,True
案例-16,李某,这些小单我都完成了，钱也到账了，看起来不错。,False
案例-16,张助理,您很棒！现在我们提供一些更高佣金的任务，您可以多做一些来赚更多的钱。记得要在规定时间内完成哦。,True
案例-16,李某,,False
案例-16,李某,我做了很多单了，为什么提现显示失败？,False
案例-16,张客服,哦，真不好意思，可能是系统出了点问题，您需要再转一些资金，才能完成提现操作。,True
案例-16,李某,我已经按要求转账了，还是无法提现。,False
案例-16,张客服,再试一次吧，再转一些金额，这次肯定没问题。,True
案例-16,李某,我好像被骗了，已经转账了23万元，还是没有办法提现。,False
案例-17,李俊,您好！我们正在开展一个特别活动，只需将我们这张兼职广告图片发到一个微信群里并截图给我，就能获得一个可爱的小玩偶。,False
案例-17,王丽,好的，我已经发到我的一个微信群里了，这是截图。,False
案例-17,李俊,谢谢您的参与！这就是您的小玩偶，请收好。顺便问一下，您对兼职有没有兴趣呢？我们的手工兼职非常不错，只需做一些简单的手工活，比如串珠和装笔芯，日薪可达150元至500元。,False
案例-17,王丽,听起来不错，我正好在找兼职，怎么联系你们呢？,False
案例-17,李俊,您只需添加这个企业微信号，我们的客服会详细为您介绍。添加后请回复一下，立刻为您解答。,False
案例-17,张华,您好，我是企业微信客服，欢迎您加入我们的手工兼职项目。首先请您下载名为“B工艺”的App，以便接收任务和材料包。,False
案例-17,王丽,好的，我已经下载并注册好了。,False
案例-17,张华,非常好，您的手工材料包将通过快递形式发送，大约需要6到7天的时间。等待期间，您可以在我们的平台上做任务来获得一些返利奖励。,True
案例-17,王丽,好的，我愿意试试。应该怎么做呢？,False
案例-17,张华,请您在App上完成一些小任务，比如签到和分享，就能获得一些返利奖励。完成这些任务后，我们还有一些特别活动，如仅需1元的公益捐款，能帮助您增加信誉度，后续可以获得更多任务。,True
案例-17,王丽,好，我已经绑定了银行卡并支付了1元。,False
案例-17,张华,感谢您的支持！现在，您可以参与我们的一些高额任务，比如‘幸运联单’，预付36元就能返70元。您预付越多，佣金越高。,True
案例-17,王丽,看起来不错，我先试试小额支付。,False
案例-17,王丽,我已经预付了几百元，确实得到了超额回报。,False
案例-17,王丽,那我继续参加更多的高额任务吧。,False
案例-17,张华,非常好，请继续保持。记得按时提交任务，如果有延误可能会影响您的提现哦。,True
案例-17,王丽,为什么我现在无法提现？,False
案例-17,张华,可能是因为账号输入错误或转账时间超期，请再试一次或者联系客服帮助您解决。,True
案例-17,王丽,我试了很多次还是不行，请帮我解决一下。,False
案例-17,张华,非常抱歉，您可能需要进行一次大额充值以解锁提现权限。,True
案例-17,王丽,我已经充值了17万元，现在还是不能提现，我感觉自己被骗了。,False
案例-17,王丽,我要报警了。,False
案例-18,刘伟,您好，请问您平时有空闲时间吗？我们这里有个兼职项目，操作简单，每天可以赚取160到320元。,True
案例-18,吕建军,有这样的兼职项目？具体怎么做呢？,False
案例-18,刘伟,您只需要下载一个名为‘Rrtj’的软件，然后按照我们的指示完成一些简单的任务，比如点赞或分享内容，就可以赚取佣金哦。而且我们这个平台不收取任何费用。,True
案例-18,吕建军,听起来不错，我下载试试看。,False
案例-18,刘伟,下载完成后，我们会将您拉入一个专门的任务群，里面的管理员会指导您如何操作。,True
案例-18,吕建军,好的，我已经下载好了。,False
案例-18,群管理员张琳,欢迎加入我们的兼职群！这里有很多任务可以选择，大家一起多劳多得。完成任务就能领到红包哦，快来试试吧！,True
案例-18,吕建军,我做了几个点赞任务，果然收到了红包奖励，感觉挺可靠的。,False
案例-18,客服李娜,恭喜您完成了初步任务！接下来我们有一个85元的任务，完成后会将奖励和本金一起返还给您。,True
案例-18,吕建军,我完成了85元的任务，已经收到了奖励，这是下一个任务是什么？,False
案例-18,客服李娜,非常好！接下来有一个520元的任务，完成任务后我们会将本金和佣金一起充入您的账户余额内。,True
案例-18,吕建军,我完成了520元的任务，但账户余额显示无法提现，这是什么情况？,False
